Product_ID,Product_Name,Category,Product_URL,Product_Color,Product_Type
89449275,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/363/0436354_PE589959_S4.webp,white,chest of drawers
89449058,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/532/0953267_PE802300_S4.webp,white,chest of drawers
89449020,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/326/0432693_PE586699_S4.webp,white, chest of drawers
89449001,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/594/0959420_PE805943_S4.webp,white,cabinet
89448921,cabinet,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/276/0327674_PE518448_S4.webp,white,cabinet
89448860,metod/maximera-hi cab f ov w dr/2 frnt/1 m/1 h drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/899/0189985_PE342815_S4.webp,white,chest of drawers
89448431,metod/maximera-hc w p-o func 1dr/4drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/027/1002792_PE824832_S4.webp,white,
89448011,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/997/0599793_PE678255_S4.webp,white, chest of drawers
89447945,metod/maximera-hc w p-o func 4drw/1dr/2shlv,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/028/1002832_PE824857_S4.webp,white,
89447846,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/997/0599792_PE678254_S4.webp,white, chest of drawers
89439196,metod/maximera-base cab f hob/3 fronts/3 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/382/1038273_PE839571_S4.webp,white, chest of drawers
89439115,metod/maximera-base cab f hob/2 fronts/2 drawers,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/379/1037981_PE839354_S4.webp,white, chest of drawers
89438757,metod/maximera-high cab f oven/micro w dr/2 drwrs,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/381/1038190_PE839529_S4.webp,white,chest of drawers
89438663,door,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/381/1038176_PE839503_S4.webp,white, chest of drawers
89438639,metod/maximera-hc w p-o func 1dr/4drw,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/381/1038174_PE839502_S4.webp,white,
89438597,metod/maximera-hi cab w shlvs/4 drawers/dr/2 frnts,Kitchen,https://www.ikea.com.hk/dairyfarm/hk/images/381/1038165_PE839528_S4.webp,white, chest of drawers
